,rating,rating_description,no_contract,token,pos,pos_token,wordnet_pos,lemmatized
872,3.0,"I worked at Google on a seasonal contract for three months to assist with recruiting experiences for candidates coming onsite for interviews. I scheduled and assisted recruiters, candidates, and interviewers during interview processes.","worked google seasonal contract three months assist recruiting experiences candidates coming onsite interviews. scheduled assisted recruiters, candidates, interviewers interview processes.","[['worked', 'google', 'seasonal', 'contract', 'three', 'months', 'assist', 'recruiting', 'experiences', 'candidates', 'coming', 'onsite', 'interviews', 'scheduled', 'assisted', 'recruiters', 'candidates', 'interviewers', 'interview', 'processes']]","[[('worked', 'VBN'), ('google', 'JJ'), ('seasonal', 'JJ'), ('contract', 'NN'), ('three', 'CD'), ('months', 'NNS'), ('assist', 'IN'), ('recruiting', 'VBG'), ('experiences', 'NNS'), ('candidates', 'NNS'), ('coming', 'VBG'), ('onsite', 'RB'), ('interviews', 'NNS'), ('scheduled', 'VBN'), ('assisted', 'JJ'), ('recruiters', 'NNS'), ('candidates', 'NNS'), ('interviewers', 'NNS'), ('interview', 'NN'), ('processes', 'NNS')]]","[('worked', 'VBN'), ('google', 'JJ'), ('seasonal', 'JJ'), ('contract', 'NN'), ('three', 'CD'), ('months', 'NNS'), ('assist', 'IN'), ('recruiting', 'VBG'), ('experiences', 'NNS'), ('candidates', 'NNS'), ('coming', 'VBG'), ('onsite', 'RB'), ('interviews', 'NNS'), ('scheduled', 'VBN'), ('assisted', 'JJ'), ('recruiters', 'NNS'), ('candidates', 'NNS'), ('interviewers', 'NNS'), ('interview', 'NN'), ('processes', 'NNS')]","[('worked', 'v'), ('google', 'a'), ('seasonal', 'a'), ('contract', 'n'), ('three', 'n'), ('months', 'n'), ('assist', 'n'), ('recruiting', 'v'), ('experiences', 'n'), ('candidates', 'n'), ('coming', 'v'), ('onsite', 'r'), ('interviews', 'n'), ('scheduled', 'v'), ('assisted', 'a'), ('recruiters', 'n'), ('candidates', 'n'), ('interviewers', 'n'), ('interview', 'n'), ('processes', 'n')]","['work', 'google', 'seasonal', 'contract', 'three', 'month', 'assist', 'recruit', 'experience', 'candidate', 'come', 'onsite', 'interview', 'schedule', 'assisted', 'recruiter', 'candidate', 'interviewer', 'interview', 'process']"
873,3.0,"I was fortunate enough to be involved in the massive plan to scan every single book in the world.  It was the job of a lifetime.  Not repeatable now, I imagine.","fortunate enough involved massive plan scan every single book world. job lifetime. repeatable now, imagine.","[['fortunate', 'enough', 'involved', 'massive', 'plan', 'scan', 'every', 'single', 'book', 'world', 'job', 'lifetime', 'repeatable', 'now', 'imagine']]","[[('fortunate', 'JJ'), ('enough', 'RB'), ('involved', 'JJ'), ('massive', 'JJ'), ('plan', 'NN'), ('scan', 'JJ'), ('every', 'DT'), ('single', 'JJ'), ('book', 'NN'), ('world', 'NN'), ('job', 'NN'), ('lifetime', 'JJ'), ('repeatable', 'JJ'), ('now', 'RB'), ('imagine', 'VBP')]]","[('fortunate', 'JJ'), ('enough', 'RB'), ('involved', 'JJ'), ('massive', 'JJ'), ('plan', 'NN'), ('scan', 'JJ'), ('every', 'DT'), ('single', 'JJ'), ('book', 'NN'), ('world', 'NN'), ('job', 'NN'), ('lifetime', 'JJ'), ('repeatable', 'JJ'), ('now', 'RB'), ('imagine', 'VBP')]","[('fortunate', 'a'), ('enough', 'r'), ('involved', 'a'), ('massive', 'a'), ('plan', 'n'), ('scan', 'a'), ('every', 'n'), ('single', 'a'), ('book', 'n'), ('world', 'n'), ('job', 'n'), ('lifetime', 'a'), ('repeatable', 'a'), ('now', 'r'), ('imagine', 'v')]","['fortunate', 'enough', 'involved', 'massive', 'plan', 'scan', 'every', 'single', 'book', 'world', 'job', 'lifetime', 'repeatable', 'now', 'imagine']"
874,5.0,"Supportive and challenging environment, where I met and worked with people from not just my team but other teams and offices. Everyone was very friendly.","supportive challenging environment, met worked people team teams offices. everyone friendly.","[['supportive', 'challenging', 'environment', 'met', 'worked', 'people', 'team', 'teams', 'offices', 'everyone', 'friendly']]","[[('supportive', 'JJ'), ('challenging', 'VBG'), ('environment', 'NN'), ('met', 'VBD'), ('worked', 'JJ'), ('people', 'NNS'), ('team', 'VBP'), ('teams', 'NNS'), ('offices', 'NNS'), ('everyone', 'NN'), ('friendly', 'RB')]]","[('supportive', 'JJ'), ('challenging', 'VBG'), ('environment', 'NN'), ('met', 'VBD'), ('worked', 'JJ'), ('people', 'NNS'), ('team', 'VBP'), ('teams', 'NNS'), ('offices', 'NNS'), ('everyone', 'NN'), ('friendly', 'RB')]","[('supportive', 'a'), ('challenging', 'v'), ('environment', 'n'), ('met', 'v'), ('worked', 'a'), ('people', 'n'), ('team', 'v'), ('teams', 'n'), ('offices', 'n'), ('everyone', 'n'), ('friendly', 'r')]","['supportive', 'challenge', 'environment', 'meet', 'worked', 'people', 'team', 'team', 'office', 'everyone', 'friendly']"
875,5.0,"They are very serious about hitting the monthly quota, but if you follow the instructions of the managers you will be just fine. everyone is there to help each other and they have a team mentality.","serious hitting monthly quota, follow instructions managers fine. everyone help team mentality.","[['serious', 'hitting', 'monthly', 'quota', 'follow', 'instructions', 'managers', 'fine', 'everyone', 'help', 'team', 'mentality']]","[[('serious', 'JJ'), ('hitting', 'VBG'), ('monthly', 'JJ'), ('quota', 'NNS'), ('follow', 'VBP'), ('instructions', 'NNS'), ('managers', 'NNS'), ('fine', 'VBP'), ('everyone', 'NN'), ('help', 'NN'), ('team', 'NN'), ('mentality', 'NN')]]","[('serious', 'JJ'), ('hitting', 'VBG'), ('monthly', 'JJ'), ('quota', 'NNS'), ('follow', 'VBP'), ('instructions', 'NNS'), ('managers', 'NNS'), ('fine', 'VBP'), ('everyone', 'NN'), ('help', 'NN'), ('team', 'NN'), ('mentality', 'NN')]","[('serious', 'a'), ('hitting', 'v'), ('monthly', 'a'), ('quota', 'n'), ('follow', 'v'), ('instructions', 'n'), ('managers', 'n'), ('fine', 'v'), ('everyone', 'n'), ('help', 'n'), ('team', 'n'), ('mentality', 'n')]","['serious', 'hit', 'monthly', 'quota', 'follow', 'instruction', 'manager', 'fine', 'everyone', 'help', 'team', 'mentality']"
876,5.0,"Great work place life balance its great, fantastic perks, Easy to get along with everyone. There is lot of politics, hard to progress for within the group","great work place life balance great, fantastic perks, easy get along everyone. lot politics, hard progress within group","[['great', 'work', 'place', 'life', 'balance', 'great', 'fantastic', 'perks', 'easy', 'get', 'along', 'everyone', 'lot', 'politics', 'hard', 'progress', 'within', 'group']]","[[('great', 'JJ'), ('work', 'NN'), ('place', 'NN'), ('life', 'NN'), ('balance', 'NN'), ('great', 'JJ'), ('fantastic', 'JJ'), ('perks', 'NNS'), ('easy', 'JJ'), ('get', 'VB'), ('along', 'IN'), ('everyone', 'NN'), ('lot', 'NN'), ('politics', 'NNS'), ('hard', 'JJ'), ('progress', 'NN'), ('within', 'IN'), ('group', 'NN')]]","[('great', 'JJ'), ('work', 'NN'), ('place', 'NN'), ('life', 'NN'), ('balance', 'NN'), ('great', 'JJ'), ('fantastic', 'JJ'), ('perks', 'NNS'), ('easy', 'JJ'), ('get', 'VB'), ('along', 'IN'), ('everyone', 'NN'), ('lot', 'NN'), ('politics', 'NNS'), ('hard', 'JJ'), ('progress', 'NN'), ('within', 'IN'), ('group', 'NN')]","[('great', 'a'), ('work', 'n'), ('place', 'n'), ('life', 'n'), ('balance', 'n'), ('great', 'a'), ('fantastic', 'a'), ('perks', 'n'), ('easy', 'a'), ('get', 'v'), ('along', 'n'), ('everyone', 'n'), ('lot', 'n'), ('politics', 'n'), ('hard', 'a'), ('progress', 'n'), ('within', 'n'), ('group', 'n')]","['great', 'work', 'place', 'life', 'balance', 'great', 'fantastic', 'perk', 'easy', 'get', 'along', 'everyone', 'lot', 'politics', 'hard', 'progress', 'within', 'group']"
877,4.0,Me gustó mucho el trato hacia el empleado y el hecho de tener a una persona que me ayudara y solucionara dudas en todo momento.,gustó mucho el trato hacia el empleado el hecho de tener una persona que ayudara solucionara dudas en todo momento.,"[['gustó', 'mucho', 'el', 'trato', 'hacia', 'el', 'empleado', 'el', 'hecho', 'de', 'tener', 'una', 'persona', 'que', 'ayudara', 'solucionara', 'dudas', 'en', 'todo', 'momento']]","[[('gustó', 'NN'), ('mucho', 'NN'), ('el', 'NN'), ('trato', 'NN'), ('hacia', 'NN'), ('el', 'NN'), ('empleado', 'NN'), ('el', 'FW'), ('hecho', 'NN'), ('de', 'IN'), ('tener', 'FW'), ('una', 'JJ'), ('persona', 'NN'), ('que', 'NN'), ('ayudara', 'NN'), ('solucionara', 'NN'), ('dudas', 'NN'), ('en', 'IN'), ('todo', 'NN'), ('momento', 'NN')]]","[('gustó', 'NN'), ('mucho', 'NN'), ('el', 'NN'), ('trato', 'NN'), ('hacia', 'NN'), ('el', 'NN'), ('empleado', 'NN'), ('el', 'FW'), ('hecho', 'NN'), ('de', 'IN'), ('tener', 'FW'), ('una', 'JJ'), ('persona', 'NN'), ('que', 'NN'), ('ayudara', 'NN'), ('solucionara', 'NN'), ('dudas', 'NN'), ('en', 'IN'), ('todo', 'NN'), ('momento', 'NN')]","[('gustó', 'n'), ('mucho', 'n'), ('el', 'n'), ('trato', 'n'), ('hacia', 'n'), ('el', 'n'), ('empleado', 'n'), ('el', 'n'), ('hecho', 'n'), ('de', 'n'), ('tener', 'n'), ('una', 'a'), ('persona', 'n'), ('que', 'n'), ('ayudara', 'n'), ('solucionara', 'n'), ('dudas', 'n'), ('en', 'n'), ('todo', 'n'), ('momento', 'n')]","['gustó', 'mucho', 'el', 'trato', 'hacia', 'el', 'empleado', 'el', 'hecho', 'de', 'tener', 'una', 'persona', 'que', 'ayudara', 'solucionara', 'dudas', 'en', 'todo', 'momento']"
878,5.0,As a sales contractor for Google your treated as a 2nd class citizen. Work directly for Google or don't work for them at all. They treat internal employees very well however.,sales contractor google treated 2nd class citizen. work directly google do not work all. treat internal employees well however.,"[['sales', 'contractor', 'google', 'treated', '2nd', 'class', 'citizen', 'work', 'directly', 'google', 'do', 'not', 'work', 'all', 'treat', 'internal', 'employees', 'well', 'however']]","[[('sales', 'NNS'), ('contractor', 'NN'), ('google', 'NN'), ('treated', 'VBD'), ('2nd', 'CD'), ('class', 'NN'), ('citizen', 'NN'), ('work', 'NN'), ('directly', 'RB'), ('google', 'RB'), ('do', 'VBP'), ('not', 'RB'), ('work', 'VB'), ('all', 'DT'), ('treat', 'VB'), ('internal', 'JJ'), ('employees', 'NNS'), ('well', 'RB'), ('however', 'RB')]]","[('sales', 'NNS'), ('contractor', 'NN'), ('google', 'NN'), ('treated', 'VBD'), ('2nd', 'CD'), ('class', 'NN'), ('citizen', 'NN'), ('work', 'NN'), ('directly', 'RB'), ('google', 'RB'), ('do', 'VBP'), ('not', 'RB'), ('work', 'VB'), ('all', 'DT'), ('treat', 'VB'), ('internal', 'JJ'), ('employees', 'NNS'), ('well', 'RB'), ('however', 'RB')]","[('sales', 'n'), ('contractor', 'n'), ('google', 'n'), ('treated', 'v'), ('2nd', 'n'), ('class', 'n'), ('citizen', 'n'), ('work', 'n'), ('directly', 'r'), ('google', 'r'), ('do', 'v'), ('not', 'r'), ('work', 'v'), ('all', 'n'), ('treat', 'v'), ('internal', 'a'), ('employees', 'n'), ('well', 'r'), ('however', 'r')]","['sale', 'contractor', 'google', 'treat', '2nd', 'class', 'citizen', 'work', 'directly', 'google', 'do', 'not', 'work', 'all', 'treat', 'internal', 'employee', 'well', 'however']"
879,4.0,Google is a great place for anyone. I was happy had time for the kids and for family events. I was a great experience to work with great people and  friends.,google great place anyone. happy time kids family events. great experience work great people friends.,"[['google', 'great', 'place', 'anyone', 'happy', 'time', 'kids', 'family', 'events', 'great', 'experience', 'work', 'great', 'people', 'friends']]","[[('google', 'NN'), ('great', 'JJ'), ('place', 'NN'), ('anyone', 'NN'), ('happy', 'JJ'), ('time', 'NN'), ('kids', 'NNS'), ('family', 'NN'), ('events', 'NNS'), ('great', 'JJ'), ('experience', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('people', 'NNS'), ('friends', 'NNS')]]","[('google', 'NN'), ('great', 'JJ'), ('place', 'NN'), ('anyone', 'NN'), ('happy', 'JJ'), ('time', 'NN'), ('kids', 'NNS'), ('family', 'NN'), ('events', 'NNS'), ('great', 'JJ'), ('experience', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('people', 'NNS'), ('friends', 'NNS')]","[('google', 'n'), ('great', 'a'), ('place', 'n'), ('anyone', 'n'), ('happy', 'a'), ('time', 'n'), ('kids', 'n'), ('family', 'n'), ('events', 'n'), ('great', 'a'), ('experience', 'n'), ('work', 'n'), ('great', 'a'), ('people', 'n'), ('friends', 'n')]","['google', 'great', 'place', 'anyone', 'happy', 'time', 'kid', 'family', 'event', 'great', 'experience', 'work', 'great', 'people', 'friend']"
880,5.0,Working with mobilities role and take more responsibility and professional manner. With minimum supervision make us to take responsibility with our jobs,working mobilities role take responsibility professional manner. minimum supervision make us take responsibility jobs,"[['working', 'mobilities', 'role', 'take', 'responsibility', 'professional', 'manner', 'minimum', 'supervision', 'make', 'us', 'take', 'responsibility', 'jobs']]","[[('working', 'VBG'), ('mobilities', 'NNS'), ('role', 'NN'), ('take', 'VBP'), ('responsibility', 'NN'), ('professional', 'JJ'), ('manner', 'NN'), ('minimum', 'JJ'), ('supervision', 'NN'), ('make', 'VBP'), ('us', 'PRP'), ('take', 'VB'), ('responsibility', 'NN'), ('jobs', 'NNS')]]","[('working', 'VBG'), ('mobilities', 'NNS'), ('role', 'NN'), ('take', 'VBP'), ('responsibility', 'NN'), ('professional', 'JJ'), ('manner', 'NN'), ('minimum', 'JJ'), ('supervision', 'NN'), ('make', 'VBP'), ('us', 'PRP'), ('take', 'VB'), ('responsibility', 'NN'), ('jobs', 'NNS')]","[('working', 'v'), ('mobilities', 'n'), ('role', 'n'), ('take', 'v'), ('responsibility', 'n'), ('professional', 'a'), ('manner', 'n'), ('minimum', 'a'), ('supervision', 'n'), ('make', 'v'), ('us', 'n'), ('take', 'v'), ('responsibility', 'n'), ('jobs', 'n')]","['work', 'mobility', 'role', 'take', 'responsibility', 'professional', 'manner', 'minimum', 'supervision', 'make', 'u', 'take', 'responsibility', 'job']"
881,5.0,"The employees are amazing and the work environment is one of a kind. The most amazing part about working for google was the time and energy that was spent on up training and development.  The second most amazing thing is how google really cares for its employees. They go above and beyond to ensure their employees are well taken care of.",employees amazing work environment one kind. amazing part working google time energy spent training development. second amazing thing google really cares employees. go beyond ensure employees well taken care of.,"[['employees', 'amazing', 'work', 'environment', 'one', 'kind', 'amazing', 'part', 'working', 'google', 'time', 'energy', 'spent', 'training', 'development', 'second', 'amazing', 'thing', 'google', 'really', 'cares', 'employees', 'go', 'beyond', 'ensure', 'employees', 'well', 'taken', 'care', 'of']]","[[('employees', 'NNS'), ('amazing', 'VBG'), ('work', 'NN'), ('environment', 'NN'), ('one', 'CD'), ('kind', 'NN'), ('amazing', 'JJ'), ('part', 'NN'), ('working', 'VBG'), ('google', 'NN'), ('time', 'NN'), ('energy', 'NN'), ('spent', 'VBD'), ('training', 'VBG'), ('development', 'NN'), ('second', 'JJ'), ('amazing', 'JJ'), ('thing', 'NN'), ('google', 'NN'), ('really', 'RB'), ('cares', 'VBZ'), ('employees', 'NNS'), ('go', 'VB'), ('beyond', 'IN'), ('ensure', 'VB'), ('employees', 'NNS'), ('well', 'RB'), ('taken', 'VBN'), ('care', 'NN'), ('of', 'IN')]]","[('employees', 'NNS'), ('amazing', 'VBG'), ('work', 'NN'), ('environment', 'NN'), ('one', 'CD'), ('kind', 'NN'), ('amazing', 'JJ'), ('part', 'NN'), ('working', 'VBG'), ('google', 'NN'), ('time', 'NN'), ('energy', 'NN'), ('spent', 'VBD'), ('training', 'VBG'), ('development', 'NN'), ('second', 'JJ'), ('amazing', 'JJ'), ('thing', 'NN'), ('google', 'NN'), ('really', 'RB'), ('cares', 'VBZ'), ('employees', 'NNS'), ('go', 'VB'), ('beyond', 'IN'), ('ensure', 'VB'), ('employees', 'NNS'), ('well', 'RB'), ('taken', 'VBN'), ('care', 'NN'), ('of', 'IN')]","[('employees', 'n'), ('amazing', 'v'), ('work', 'n'), ('environment', 'n'), ('one', 'n'), ('kind', 'n'), ('amazing', 'a'), ('part', 'n'), ('working', 'v'), ('google', 'n'), ('time', 'n'), ('energy', 'n'), ('spent', 'v'), ('training', 'v'), ('development', 'n'), ('second', 'a'), ('amazing', 'a'), ('thing', 'n'), ('google', 'n'), ('really', 'r'), ('cares', 'v'), ('employees', 'n'), ('go', 'v'), ('beyond', 'n'), ('ensure', 'v'), ('employees', 'n'), ('well', 'r'), ('taken', 'v'), ('care', 'n'), ('of', 'n')]","['employee', 'amaze', 'work', 'environment', 'one', 'kind', 'amazing', 'part', 'work', 'google', 'time', 'energy', 'spend', 'train', 'development', 'second', 'amazing', 'thing', 'google', 'really', 'care', 'employee', 'go', 'beyond', 'ensure', 'employee', 'well', 'take', 'care', 'of']"
882,5.0,Really loved it. such a great time. entire team was great. the work environment is so professional. highly recommend you and your friend applying and working here you will love it,really loved it. great time. entire team great. work environment professional. highly recommend friend applying working love,"[['really', 'loved', 'it', 'great', 'time', 'entire', 'team', 'great', 'work', 'environment', 'professional', 'highly', 'recommend', 'friend', 'applying', 'working', 'love']]","[[('really', 'RB'), ('loved', 'VBD'), ('it', 'PRP'), ('great', 'JJ'), ('time', 'NN'), ('entire', 'JJ'), ('team', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('environment', 'NN'), ('professional', 'JJ'), ('highly', 'RB'), ('recommend', 'VBP'), ('friend', 'NN'), ('applying', 'VBG'), ('working', 'VBG'), ('love', 'NN')]]","[('really', 'RB'), ('loved', 'VBD'), ('it', 'PRP'), ('great', 'JJ'), ('time', 'NN'), ('entire', 'JJ'), ('team', 'NN'), ('great', 'JJ'), ('work', 'NN'), ('environment', 'NN'), ('professional', 'JJ'), ('highly', 'RB'), ('recommend', 'VBP'), ('friend', 'NN'), ('applying', 'VBG'), ('working', 'VBG'), ('love', 'NN')]","[('really', 'r'), ('loved', 'v'), ('it', 'n'), ('great', 'a'), ('time', 'n'), ('entire', 'a'), ('team', 'n'), ('great', 'a'), ('work', 'n'), ('environment', 'n'), ('professional', 'a'), ('highly', 'r'), ('recommend', 'v'), ('friend', 'n'), ('applying', 'v'), ('working', 'v'), ('love', 'n')]","['really', 'love', 'it', 'great', 'time', 'entire', 'team', 'great', 'work', 'environment', 'professional', 'highly', 'recommend', 'friend', 'apply', 'work', 'love']"
883,2.0,To be completely honest it was pretty trash. The pay is nice but it feels like your enslaved you can only go so far from the job unless you have a car.,completely honest pretty trash. pay nice feels like enslaved go far job unless car.,"[['completely', 'honest', 'pretty', 'trash', 'pay', 'nice', 'feels', 'like', 'enslaved', 'go', 'far', 'job', 'unless', 'car']]","[[('completely', 'RB'), ('honest', 'JJ'), ('pretty', 'RB'), ('trash', 'JJ'), ('pay', 'NN'), ('nice', 'JJ'), ('feels', 'NNS'), ('like', 'IN'), ('enslaved', 'VBN'), ('go', 'VBP'), ('far', 'RB'), ('job', 'NN'), ('unless', 'IN'), ('car', 'NN')]]","[('completely', 'RB'), ('honest', 'JJ'), ('pretty', 'RB'), ('trash', 'JJ'), ('pay', 'NN'), ('nice', 'JJ'), ('feels', 'NNS'), ('like', 'IN'), ('enslaved', 'VBN'), ('go', 'VBP'), ('far', 'RB'), ('job', 'NN'), ('unless', 'IN'), ('car', 'NN')]","[('completely', 'r'), ('honest', 'a'), ('pretty', 'r'), ('trash', 'a'), ('pay', 'n'), ('nice', 'a'), ('feels', 'n'), ('like', 'n'), ('enslaved', 'v'), ('go', 'v'), ('far', 'r'), ('job', 'n'), ('unless', 'n'), ('car', 'n')]","['completely', 'honest', 'pretty', 'trash', 'pay', 'nice', 'feel', 'like', 'enslave', 'go', 'far', 'job', 'unless', 'car']"
884,5.0,"Tres bonne compagnie. J'y retournerais si je pouvais.",tres bonne compagnie. j'y retournerais si je pouvais.,"[['tres', 'bonne', 'compagnie', 'j', 'y', 'retournerais', 'si', 'je', 'pouvais']]","[[('tres', 'NNS'), ('bonne', 'VBP'), ('compagnie', 'JJ'), ('j', 'NN'), ('y', 'NN'), ('retournerais', 'NN'), ('si', 'NN'), ('je', 'NN'), ('pouvais', 'NN')]]","[('tres', 'NNS'), ('bonne', 'VBP'), ('compagnie', 'JJ'), ('j', 'NN'), ('y', 'NN'), ('retournerais', 'NN'), ('si', 'NN'), ('je', 'NN'), ('pouvais', 'NN')]","[('tres', 'n'), ('bonne', 'v'), ('compagnie', 'a'), ('j', 'n'), ('y', 'n'), ('retournerais', 'n'), ('si', 'n'), ('je', 'n'), ('pouvais', 'n')]","['tres', 'bonne', 'compagnie', 'j', 'y', 'retournerais', 'si', 'je', 'pouvais']"
885,4.0,"With superb dedication, initiative, collaboration, and networking skills, you can succeed and survive at this very demanding workplace.  They look for people with not just their skills but also for their well-roundedness as a person and as an employee.","superb dedication, initiative, collaboration, networking skills, succeed survive demanding workplace. look people skills also well-roundedness person employee.","[['superb', 'dedication', 'initiative', 'collaboration', 'networking', 'skills', 'succeed', 'survive', 'demanding', 'workplace', 'look', 'people', 'skills', 'also', 'well', 'roundedness', 'person', 'employee']]","[[('superb', 'JJ'), ('dedication', 'NN'), ('initiative', 'JJ'), ('collaboration', 'NN'), ('networking', 'VBG'), ('skills', 'NNS'), ('succeed', 'VB'), ('survive', 'JJ'), ('demanding', 'VBG'), ('workplace', 'JJ'), ('look', 'NN'), ('people', 'NNS'), ('skills', 'NNS'), ('also', 'RB'), ('well', 'RB'), ('roundedness', 'JJ'), ('person', 'NN'), ('employee', 'NN')]]","[('superb', 'JJ'), ('dedication', 'NN'), ('initiative', 'JJ'), ('collaboration', 'NN'), ('networking', 'VBG'), ('skills', 'NNS'), ('succeed', 'VB'), ('survive', 'JJ'), ('demanding', 'VBG'), ('workplace', 'JJ'), ('look', 'NN'), ('people', 'NNS'), ('skills', 'NNS'), ('also', 'RB'), ('well', 'RB'), ('roundedness', 'JJ'), ('person', 'NN'), ('employee', 'NN')]","[('superb', 'a'), ('dedication', 'n'), ('initiative', 'a'), ('collaboration', 'n'), ('networking', 'v'), ('skills', 'n'), ('succeed', 'v'), ('survive', 'a'), ('demanding', 'v'), ('workplace', 'a'), ('look', 'n'), ('people', 'n'), ('skills', 'n'), ('also', 'r'), ('well', 'r'), ('roundedness', 'a'), ('person', 'n'), ('employee', 'n')]","['superb', 'dedication', 'initiative', 'collaboration', 'network', 'skill', 'succeed', 'survive', 'demand', 'workplace', 'look', 'people', 'skill', 'also', 'well', 'roundedness', 'person', 'employee']"
886,5.0,"Excellent culture! I had the opportunity to work with a great team. The environment was collaborative and productive. Google has people who're sole job is to keep employees happy and maintain productivity. It may sound too controlling to some, but it's how this world-changing organization operates","excellent culture! opportunity work great team. environment collaborative productive. google people who are sole job keep employees happy maintain productivity. may sound controlling some, it is world-changing organization operates","[['excellent', 'culture', 'opportunity', 'work', 'great', 'team', 'environment', 'collaborative', 'productive', 'google', 'people', 'who', 'are', 'sole', 'job', 'keep', 'employees', 'happy', 'maintain', 'productivity', 'may', 'sound', 'controlling', 'some', 'it', 'is', 'world', 'changing', 'organization', 'operates']]","[[('excellent', 'JJ'), ('culture', 'NN'), ('opportunity', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('team', 'NN'), ('environment', 'NN'), ('collaborative', 'JJ'), ('productive', 'JJ'), ('google', 'NN'), ('people', 'NNS'), ('who', 'WP'), ('are', 'VBP'), ('sole', 'JJ'), ('job', 'NN'), ('keep', 'VB'), ('employees', 'NNS'), ('happy', 'JJ'), ('maintain', 'VBP'), ('productivity', 'NN'), ('may', 'MD'), ('sound', 'VB'), ('controlling', 'VBG'), ('some', 'DT'), ('it', 'PRP'), ('is', 'VBZ'), ('world', 'NN'), ('changing', 'VBG'), ('organization', 'NN'), ('operates', 'NNS')]]","[('excellent', 'JJ'), ('culture', 'NN'), ('opportunity', 'NN'), ('work', 'NN'), ('great', 'JJ'), ('team', 'NN'), ('environment', 'NN'), ('collaborative', 'JJ'), ('productive', 'JJ'), ('google', 'NN'), ('people', 'NNS'), ('who', 'WP'), ('are', 'VBP'), ('sole', 'JJ'), ('job', 'NN'), ('keep', 'VB'), ('employees', 'NNS'), ('happy', 'JJ'), ('maintain', 'VBP'), ('productivity', 'NN'), ('may', 'MD'), ('sound', 'VB'), ('controlling', 'VBG'), ('some', 'DT'), ('it', 'PRP'), ('is', 'VBZ'), ('world', 'NN'), ('changing', 'VBG'), ('organization', 'NN'), ('operates', 'NNS')]","[('excellent', 'a'), ('culture', 'n'), ('opportunity', 'n'), ('work', 'n'), ('great', 'a'), ('team', 'n'), ('environment', 'n'), ('collaborative', 'a'), ('productive', 'a'), ('google', 'n'), ('people', 'n'), ('who', 'n'), ('are', 'v'), ('sole', 'a'), ('job', 'n'), ('keep', 'v'), ('employees', 'n'), ('happy', 'a'), ('maintain', 'v'), ('productivity', 'n'), ('may', 'n'), ('sound', 'v'), ('controlling', 'v'), ('some', 'n'), ('it', 'n'), ('is', 'v'), ('world', 'n'), ('changing', 'v'), ('organization', 'n'), ('operates', 'n')]","['excellent', 'culture', 'opportunity', 'work', 'great', 'team', 'environment', 'collaborative', 'productive', 'google', 'people', 'who', 'be', 'sole', 'job', 'keep', 'employee', 'happy', 'maintain', 'productivity', 'may', 'sound', 'control', 'some', 'it', 'be', 'world', 'change', 'organization', 'operates']"
887,5.0,It was a great learning experience working at google. Fun place and great environment makes you feel good to work everyday and making it the world best place to work.,great learning experience working google. fun place great environment makes feel good work everyday making world best place work.,"[['great', 'learning', 'experience', 'working', 'google', 'fun', 'place', 'great', 'environment', 'makes', 'feel', 'good', 'work', 'everyday', 'making', 'world', 'best', 'place', 'work']]","[[('great', 'JJ'), ('learning', 'VBG'), ('experience', 'NN'), ('working', 'VBG'), ('google', 'NN'), ('fun', 'NN'), ('place', 'NN'), ('great', 'JJ'), ('environment', 'NN'), ('makes', 'VBZ'), ('feel', 'VB'), ('good', 'JJ'), ('work', 'NN'), ('everyday', 'RB'), ('making', 'VBG'), ('world', 'NN'), ('best', 'JJS'), ('place', 'NN'), ('work', 'NN')]]","[('great', 'JJ'), ('learning', 'VBG'), ('experience', 'NN'), ('working', 'VBG'), ('google', 'NN'), ('fun', 'NN'), ('place', 'NN'), ('great', 'JJ'), ('environment', 'NN'), ('makes', 'VBZ'), ('feel', 'VB'), ('good', 'JJ'), ('work', 'NN'), ('everyday', 'RB'), ('making', 'VBG'), ('world', 'NN'), ('best', 'JJS'), ('place', 'NN'), ('work', 'NN')]","[('great', 'a'), ('learning', 'v'), ('experience', 'n'), ('working', 'v'), ('google', 'n'), ('fun', 'n'), ('place', 'n'), ('great', 'a'), ('environment', 'n'), ('makes', 'v'), ('feel', 'v'), ('good', 'a'), ('work', 'n'), ('everyday', 'r'), ('making', 'v'), ('world', 'n'), ('best', 'a'), ('place', 'n'), ('work', 'n')]","['great', 'learn', 'experience', 'work', 'google', 'fun', 'place', 'great', 'environment', 'make', 'feel', 'good', 'work', 'everyday', 'make', 'world', 'best', 'place', 'work']"
